compound_id,base_rdkit_smiles,DILIst_Classification,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID6473,CCCCC1(CC)C(=O)NC(=O)NC1=O,0,12.803979591836733,-4.677314814814816,12.803979591836733,0.9476289682539685,0.6807977437487818,212.24900000000014,196.12099999999998,212.116092372,84,0,0.3276318689524743,-0.27682287879222606,0.3276318689524743,0.27682287879222606,1.3333333333333333,2.0,2.533333333333333,4.229277881757047,774.4463909176179,25.38675134594813,23.119172062391506,7.119172062391506,13.29743494847109,11.401226817695628,3.5067996266957113,2.366486112402001,2.366486112402001,1.5359739991829113,1.5359739991829113,0.8280336247256839,0.8280336247256839,-1.39,814759.2200776741,2.4683769574090557,4.420021060865355,2.004730996151489,111.19783083837882,0.0,5.414990469396779,2.8236841566564013,11.814359458703011,0.0,6.031114512338072,20.208701074720395,4.794537184071822,0.0,0.0,26.449634037250117,12.745849802658759,19.190619786383078,0.0,36.39791549525494,17.845473971041084,0.0,10.61962670657675,5.414990469396779,39.195483839908874,0.0,0.0,0.0,0.0,10.61962670657675,4.794537184071822,0.0,0.0,17.845473971041084,9.589074368143644,5.414990469396779,58.386103626292,0.0,2.8236841566564013,0.0,0.0,75.27000000000001,73.07557498692348,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.014303943039476,121.10591364323507,0.0,37.34293804327285,-1.895257936507937,-4.578611111111111,-5.106774376417234,-2.0813336561476445,-17.917962136243393,-8.118912470080627,0.0,0.7,15,2,5,0,1,1,0,0,0,3,2,5,6,0,1,1,1,0.9389999999999998,53.93040000000002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CID5531,CCN(CC)c1cc(C)nc2ncnn12,1,8.178263888888889,-3.7687150415721877,8.178263888888889,0.36810185185185196,0.7568943959819242,205.26500000000013,190.14499999999998,205.13274547999998,80,0,0.2537828148392471,-0.3569546604624658,0.3569546604624658,0.2537828148392471,1.6,2.466666666666667,3.2,3.107982060005949,925.8343929618014,23.662772227887025,22.236067977499793,7.236067977499792,13.136882351613536,11.18606797749979,3.686067977499791,2.3916407864998748,2.3916407864998748,1.5622058314499208,1.5622058314499208,0.9896071643186972,0.9896071643186972,-1.65,972308.2164873229,2.36373600062687,3.84175666620384,1.6460443436633911,109.83606277065714,4.899909730850477,13.491993047971475,0.0,0.0,5.777653723919194,0.0,0.0,4.983978520947208,14.598058222863868,0.0,0.0,20.555676351887037,42.549927301356526,1.3707585561702202,20.561378342553297,11.595516501754222,0.0,19.582036743811074,0.0,20.555676351887037,17.893629099482368,18.03971841647798,0.0,0.0,4.899909730850477,5.817862777835028,0.0,0.0,32.57575611244297,0.0,6.851892117295679,39.95909057199313,12.345790421629522,0.0,5.777653723919194,0.0,46.32000000000001,63.18463063875113,0.0,0.0,4.899909730850477,4.5153978936156225,0.0,0.0,0.0,0.0,15.066638850195453,20.561378342553297,115.30889668367345,0.0,6.671511715797429,3.4728382464096743,-1.036959561602418,-1.8711262282690848,-1.200324074074074,-0.7965910808767951,-17.964912367724878,0.0,0.5,15,0,5,0,0,0,0,2,2,5,0,5,6,0,0,0,2,1.2789199999999998,59.080000000000034,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID154059,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0,14.543104843789363,-4.568398775405227,14.543104843789363,0.7653226568405143,0.8131189816830356,362.4729999999996,336.2650000000001,362.1994280720007,140,0,0.4103933934770014,-0.4444167368042988,0.4444167368042988,0.4103933934770014,1.0740740740740742,1.8148148148148149,2.6296296296296298,1.9515304260939033,1940.5712660948006,41.367360819030935,39.21092377192764,13.210923771927643,23.428038783045235,20.45401322219567,7.45401322219567,5.163734523516161,5.163734523516161,3.575186079401077,3.575186079401077,2.421990681702007,2.421990681702007,-2.329999999999999,36888304351.03256,4.624529110241878,7.005744544324144,3.1217922985672084,196.80933479765648,4.736862953800049,6.080018026949988,0.0,0.0,0.0,6.093240070938415,9.799819461700954,4.794537184071822,0.0,0.0,54.38176836896965,54.69680623307409,33.55509771118519,21.096236586222062,45.171122598297615,6.093240070938415,0.0,9.799819461700954,5.893957685363079,31.216685199287774,25.98743873726378,71.07212284406063,0.0,0.0,0.0,4.794537184071822,0.0,0.0,47.960516296853136,11.10978785512943,5.893957685363079,71.09381920652515,54.38176836896965,0.0,0.0,0.0,32.78,150.06326399861467,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00582685805556,226.55107787817028,0.0,13.002863879054576,0.0,-4.3341840033763726,-4.529609631106296,-15.76405620392753,-19.660715400587346,-16.598709851560674,0.0,0.43478260869565216,27,0,4,0,4,4,2,0,2,3,0,4,2,0,3,3,6,3.864900000000003,104.57000000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID3000226,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,1,14.565373040975565,-6.908128176303688,14.565373040975565,2.507534494126043,0.24722169401317395,516.7189999999997,468.3350000000004,516.3450892560013,208,0,0.3311714085847433,-0.47787300926695153,0.47787300926695153,0.3311714085847433,1.2162162162162162,2.081081081081081,2.7567567567567566,3.032622039747206,2809.5871521112745,68.79252873988395,65.94948974278319,17.94948974278318,36.50125384599975,33.40361388801511,9.678869016623521,7.66434946544229,7.66434946544229,5.54566324759439,5.54566324759439,4.031616693132416,4.031616693132416,-1.6599999999999997,1.4840729242489294e+20,5.590401993637323,9.82195377600086,4.400683647621715,289.80286924986194,20.063287527121684,6.080018026949988,0.0,2.8623993144652684,1.4311996572326342,11.938610575903697,4.794537184071822,4.794537184071822,0.0,0.0,39.03274474528755,110.08109012493833,68.62609745034402,17.643070278580854,91.33649692292522,11.938610575903697,4.293598971697903,0.0,39.820802149642645,117.18669811255475,0.0,22.771385336243366,0.0,0.0,0.0,0.0,0.0,0.0,48.36748854454057,14.325937321943691,39.820802149642645,160.6307790593645,22.771385336243366,0.0,1.4311996572326342,0.0,104.06000000000002,191.71749617434446,42.48727971622894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.063287527121684,33.07952865127252,437.5152549244515,0.0,28.480744506704923,11.930539499993568,-29.910896655773158,-32.37691748103456,-2.793547300833157,-66.34881223525993,-37.246365258249284,0.0,0.8064516129032258,37,3,6,4,0,4,0,0,0,6,3,6,14,4,0,4,4,5.6661000000000055,142.55139999999994,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID24066,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0,12.281605331947592,-3.712377763605443,12.281605331947592,0.2396041194255485,0.6875458801290978,211.2210000000001,198.11699999999996,211.095691276,82,0,0.35111865101917383,-0.3936764801597788,0.3936764801597788,0.35111865101917383,2.1333333333333333,3.066666666666667,3.8666666666666667,2.872180018262144,859.6365663055678,22.0854219586974,20.066385657891463,7.0663856578914634,12.426356681103705,9.96081284889138,3.6581373674276003,2.378598832832328,2.378598832832328,1.4498294582046003,1.4498294582046003,0.8657415029114433,0.8657415029114433,-1.4,484695.0513289443,2.8344045368620034,3.9953247242906955,2.0008705975464975,104.77614178998394,15.565388120633536,12.021815587771583,2.8236841566564013,1.4311996572326342,0.0,5.689743398203474,4.567099647791355,4.794537184071822,4.983978520947208,0.0,0.0,18.788268510322055,11.65592943549564,20.863554606887593,26.376940863265858,5.817862777835028,1.4311996572326342,9.551078168738563,0.0,25.0298206395453,12.278702218642561,22.69959450075335,0.0,0.0,11.409460373929747,5.817862777835028,0.0,0.0,28.730089286944686,4.736862953800049,0.0,32.65738817429751,17.009851102549877,2.8236841566564013,0.0,0.0,90.36999999999999,55.311725976978146,4.794537184071822,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,10.09278671205442,22.699332329391282,103.55320997382347,0.0,15.386278817082387,3.655193436547152,-1.9723975550964188,-0.945947696208113,-1.0847976242966324,-16.04468253968254,-3.630190145502646,0.0,0.5555555555555556,15,3,6,0,1,1,0,1,1,6,2,6,4,0,1,1,2,-0.5046000000000002,53.13920000000002,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID72160,C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2,1,9.296645880574452,-4.729878826530614,9.296645880574452,0.17966587406567514,0.6463690817459928,330.5419999999995,306.34999999999997,330.13446818809064,116,0,0.10128933875540945,-0.320105016202249,0.320105016202249,0.10128933875540945,1.2727272727272727,2.0454545454545454,2.6818181818181817,2.4960378981022258,1605.064757514659,36.18771625426936,34.763710176427686,12.396703338283137,20.174445046182836,17.960923771927643,7.5939169337830945,4.184530569677621,5.817523731533074,2.8522633987491712,4.281132415372691,1.902646825408577,3.191996290850865,-0.9000000000000001,1470712880.0428143,3.684549686420789,5.951803150948452,2.5955388437910916,174.77141894633007,4.483030857694624,6.496859684315945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67357175586947,12.08483741532659,53.86187037004857,35.40790938050345,38.681198839330925,37.381236205779906,28.24667628593874,0.0,0.0,0.0,37.88251697499654,19.969546268914137,50.20930256746024,0.0,0.0,0.0,0.0,0.0,22.67357175586947,30.470469594958402,0.0,0.0,74.5171242421348,40.45500818005764,0.0,5.5731045300692665,0.0,0.0,118.11750119913485,4.1122756685106605,0.0,22.67357175586947,0.0,0.0,0.0,0.0,0.0,0.0,28.785929679574615,202.60953635878644,0.35933174813135027,-1.5492715157050463,-1.4128809883431996,-2.941095049130762,0.0,-8.332919542345048,-21.947353316760342,-13.70201436130008,0.0,0.47368421052631576,22,0,1,0,2,2,0,2,2,2,0,3,3,0,2,2,4,5.404400000000005,97.45140000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
CID160051,C=CCNCCCCCC[N+](C)(C)C,0,8.165305673463141,-5.0356395268608924,8.165305673463141,1.1138905423280403,0.3402715992936792,199.36200000000022,172.14599999999996,199.21687528408998,84,0,0.12250639958154547,-0.3309148189980946,0.3309148189980946,0.12250639958154547,1.5,2.2857142857142856,3.0,7.691672178220234,951.1981897739636,34.232050807568875,33.89442719099992,6.894427190999917,17.258759813876274,16.538854381999833,3.0916407864998745,1.7430339887498953,1.7430339887498953,0.634713595499958,0.634713595499958,0.286106797749979,0.286106797749979,-0.33999999999999997,26023221.375773948,1.3919149228350207,8.008715495757404,11.660000000000002,127.57593873118388,9.792844210982999,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531038962001867,12.424996647364946,25.615634388304084,22.94596235835858,46.614960171545796,41.53459539644856,0.0,0.0,5.309813353288375,0.0,25.491699605317518,40.41805975379457,12.583110708037434,0.0,0.0,5.309813353288375,0.0,0.0,0.0,44.901090611489195,0.0,0.0,61.1314220657433,12.583110708037434,1.4118420783282006,0.0,0.0,12.03,88.2857142781325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05156453875393,205.39855131407575,0.0,0.0,-1.1138905423280403,0.0,0.0,-1.7522918153525586,-19.48291094524231,-28.716124677819593,0.0,0.8333333333333334,14,1,2,0,0,0,0,0,0,1,1,2,12,0,0,0,0,2.0286,64.43410000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CID5394,Cn1nnc2c(C(N)=O)ncn2c1=O,1,11.886508408919124,-2.906709419879064,11.886508408919124,0.06263510959939556,0.5601191738811692,194.15400000000002,188.10599999999997,194.055223432,72,0,0.35219496446941617,-0.364134749518251,0.364134749518251,0.35219496446941617,1.8571428571428572,2.7142857142857144,3.4285714285714284,2.8017776582683585,746.7111086997301,15.24012249707665,12.499778153927474,6.499778153927474,9.141752975731727,6.215136661213592,3.3207094702136746,2.308400059218436,2.308400059218436,1.4893487450018674,1.4893487450018674,0.8922385175098916,0.8922385175098916,-2.2500000000000004,22103.683040529144,3.8623555555555558,2.6198926454093896,0.969381543705868,85.51378945327717,5.719716975726273,7.674130270136447,14.16478937227259,0.0,5.907179729351506,5.689743398203474,4.794537184071822,14.179210311280823,4.681802935145184,5.098681808301038,5.213385095654868,0.0,11.088102568792905,0.0,13.101255565409105,11.554356950119233,0.0,24.378542966310093,12.695543876008518,0.0,0.0,22.481580291089983,0.0,0.0,11.409460373929747,0.0,0.0,0.0,30.285722695661597,6.975826900282246,0.0,15.971499403601161,11.09790889803805,2.8236841566564013,5.647177220767728,0.0,108.17000000000002,36.21722695741964,9.589074368143644,0.0,10.401519910871457,4.400694606261793,0.0,0.0,0.0,0.0,15.296045424903113,8.306718381337282,42.85826483371127,0.0,26.74927732898715,6.49968679138322,-2.6351803429705214,-1.2348762282690846,0.0,-0.7471296296296288,-2.906709419879064,0.0,0.16666666666666666,14,2,8,0,0,0,0,2,2,7,1,8,2,0,0,0,2,-2.078099999999999,44.5409,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CID68712,C1COC(NC(C2CC2)C2CC2)=N1,1,8.598333333333333,-3.712962962962963,8.598333333333333,0.457361111111112,0.7065401720135196,180.25100000000015,164.123,180.126263132,72,0,0.2845233703435513,-0.46332755063961223,0.46332755063961223,0.2845233703435513,1.6153846153846154,2.3076923076923075,2.769230769230769,2.2364731956521453,737.5221916651418,23.068914100752345,22.30267548146378,6.30267548146378,12.472962099232046,11.499889076963738,3.5526754814637793,2.4207153254419342,2.4207153254419342,1.5205606646642655,1.5205606646642655,0.8415027568144164,0.8415027568144164,-0.73,717164.0711392073,1.7008560255356235,2.893059101731947,1.6441590664969647,101.10255113070966,10.046676307088424,6.558985242916288,1.4118420783282006,0.0,6.021680127344178,0.0,0.0,4.992404732635668,0.0,0.0,0.0,37.279614976043675,19.725478030051843,13.350652465167045,26.710083374681545,6.021680127344178,0.0,5.309813353288375,16.780320103361824,31.509592073667164,13.055844927232233,0.0,0.0,0.0,5.309813353288375,0.0,0.0,0.0,25.095417522926056,4.736862953800049,11.787915370726157,46.05307794787085,4.992404732635668,1.4118420783282006,0.0,0.0,33.62,67.68484585225809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.729267686435717,21.9732204208815,129.8994118480726,0.0,3.1275666099773245,-0.457361111111112,0.0,-6.830161564625851,-5.083101851851851,-12.940277777777782,-6.299409486016629,0.0,0.9,13,1,3,2,1,3,0,0,0,3,1,3,3,2,0,2,3,1.1507999999999994,50.62570000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID8944,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0,14.253752077772035,-4.857131755696875,14.253752077772035,0.41077381241154987,0.6393437724099448,352.47799999999955,324.2540000000001,352.21507813600084,138,0,0.3161452986253806,-0.4653135843191224,0.4653135843191224,0.3161452986253806,1.3076923076923077,2.0384615384615383,2.6923076923076925,2.649553822270686,1797.9851358944495,42.867360819030935,40.71092377192764,12.710923771927643,23.75538905223486,20.651226817695623,6.756799626695711,4.511008814797112,4.511008814797112,2.939833650942971,2.939833650942971,1.7643356958374299,1.7643356958374299,-2.3299999999999996,30347225122.48907,4.223165562731818,8.366871982205511,4.074267697880449,194.96216628193991,15.3564896603768,0.0,2.8236841566564013,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,42.29693095364306,62.176126588636286,32.7456243015528,27.052319830185482,47.99480675495401,11.65669156263541,0.0,4.899909730850477,0.0,31.385657290680598,31.769281271590394,65.50867135236365,0.0,0.0,5.719716975726273,5.687386274683562,0.0,0.0,36.91877931466645,21.319315508598027,0.0,66.36436736377422,54.38176836896965,2.8236841566564013,0.0,0.0,55.56,145.22021120812056,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,38.46340661708213,236.9928564958708,0.0,13.150129746895239,0.0,-9.868733477028519,-2.904034418817761,-13.422882865854948,-14.01679256511553,-22.513876249282667,0.0,0.4090909090909091,26,2,4,0,1,1,2,0,2,4,1,4,8,0,1,1,3,3.4082000000000017,104.98540000000006,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID65866,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,15.593574436907458,-5.889617845811935,15.593574436907458,1.0732052483543693,0.1408164426775191,611.739000000002,570.4110000000004,611.2995360320012,236,0,0.33683075065891194,-0.4655800563751972,0.4655800563751972,0.33683075065891194,1.0666666666666667,1.711111111111111,2.2666666666666666,2.470826262831617,3261.008727552824,68.002670830493,62.79113052928305,21.791130529283052,37.96334315599861,31.87874762506153,11.431534029561572,7.93397589179528,7.93397589179528,5.050283428068339,5.050283428068339,3.344154743698974,3.344154743698974,-4.759999999999999,2.2891221503889187e+19,8.73130688874279,14.347658904903703,8.046039124362219,321.9041657473985,19.68344899173895,5.601050810983688,1.4118420783282006,0.0,5.687386274683562,11.938610575903697,10.114318268765572,9.589074368143644,0.0,0.0,72.50902449195954,63.94353443020127,67.39718020303239,52.304325708095654,80.22829564969844,17.62599685058726,0.0,10.20972308413885,0.0,51.16945955222194,27.007498727796722,133.93882233739293,0.0,0.0,5.309813353288375,5.687386274683562,0.0,0.0,54.37038089435225,19.06280027574374,10.114318268765572,117.08910546313788,107.13414959353636,1.4118420783282006,0.0,0.0,111.00999999999999,234.76049333218992,25.87492390219915,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,50.012978829575324,361.84308810840645,0.0,38.78342012155248,11.369183155047406,-24.521526965028652,-16.17101589046542,-24.321591040558516,-5.331685710213054,-36.42337200281483,-4.2264997759258955,0.3333333333333333,45,1,9,0,1,1,3,0,3,8,1,9,18,0,0,0,4,6.478400000000008,173.40109999999945,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID5284543,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1,9.681585057634166,-4.458515565948604,9.681585057634166,0.7967098922902496,0.857564110359614,301.38599999999957,278.202,301.16779359600065,118,0,0.21063922268010385,-0.49285748541668517,0.49285748541668517,0.21063922268010385,1.6363636363636365,2.6363636363636362,3.5,2.255779074031891,1521.8421818841418,35.162772227887025,33.671958466891546,10.671958466891548,19.68233974524741,17.59968940987346,6.191441119409595,4.941441119409593,4.941441119409593,3.947377944943988,3.947377944943988,3.0663127255839266,3.0663127255839266,-1.2600000000000002,981351464.102946,3.545995820469379,4.176805692624588,1.324050083116543,162.96953352153932,19.482443829557788,6.080018026949988,11.49902366656781,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,6.042418707663295,56.46421407463907,37.557712771996734,22.713280379024113,44.73922233445217,0.0,1.4311996572326342,4.899909730850477,5.893957685363079,49.084618596963914,20.51063904348078,23.21174039872058,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,50.12848514492072,11.787915370726157,5.893957685363079,60.402365923127036,12.08483741532659,0.0,0.0,0.0,41.93,115.09988912194666,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,36.94933813206692,208.35444003592409,0.0,-0.7967098922902496,4.25432705026455,-7.051674697656839,-7.281011353615522,-7.261528250188967,-25.734427437641735,-8.435107552605524,-3.548307902189806,0.6666666666666666,22,1,4,2,2,4,1,0,1,4,1,4,4,1,1,2,5,1.7251,82.55780000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
